url,authors,section,title,year
https://mindmodeling.org/cogsci2013/papers/0958/index.html,"Kai Hamburger, Florian Roeser, Cate Marie Trillmich",Member's Abstracts,Visual landmarks and the visual impedance effect,2013
https://mindmodeling.org/cogsci2013/papers/0959/index.html,"Ping Ping Tse, Sergio Moreno-Rios, Juan Antonio Garcia-Madruga, Maria Teresa Bajo",Member's Abstracts,Automatic and controlled processes of reasoning: insight from the matching hypothesis of syllogisms,2013
https://mindmodeling.org/cogsci2013/papers/0960/index.html,"Konstantinos Tsetsos, Christopher Summerfield",Member's Abstracts,Framing effects in perceptual decision-making,2013
https://mindmodeling.org/cogsci2013/papers/0961/index.html,"Takashi Tsuzuki, Manabu Kikuchi, Itsuki Chiba",Member's Abstracts,Differences between maximizers and satisficers in regret and counterfactual thinking during repeated versus switching decisions,2013
https://mindmodeling.org/cogsci2013/papers/0962/index.html,"Yuhtsuen Tzeng, Yu-Ping Huang, Nancy Stein",Member's Abstracts,The effects of self-explanation on science concept learning for sixth grade students: Misconceptions matter,2013
https://mindmodeling.org/cogsci2013/papers/0963/index.html,"Akitoshi Uchida, Kazuo Mori",Member's Abstracts,Do Japanese junior high school pupils really dislike mathematics? -Discrepancies between explicit and implicit assessment measures-,2013
https://mindmodeling.org/cogsci2013/papers/0964/index.html,"Ulrich Pfeiffer, Leonhard Schilbach, Bert Timmermans, Bojana Kuzmanovic, Alexandra Georgescu, Gary Bente, Kai Vogeley",Member's Abstracts,Are you human? The engagement in real-time social interactions recruits the reward system,2013
https://mindmodeling.org/cogsci2013/papers/0965/index.html,"Ichiro Umata, Seiichi Yamamoto, Kosuke Kabashima, Masafumi Nishida",Member's Abstracts,Differences in Interactional Attitudes in Second Language Conversations: From the Perspective of Expertise,2013
https://mindmodeling.org/cogsci2013/papers/0966/index.html,"Sebnem Uzuner, Henrike Blumenfeld, Marcel Giezen",Member's Abstracts,Effects of Cultural Knowledge on Parallel Language Activation in German-English Bilinguals,2013
https://mindmodeling.org/cogsci2013/papers/0967/index.html,"Gesa S. E. van den Broek, Atsuko Takashima, Eliane Segers, Ludo Verhoeven",Member's Abstracts,Stimulating Retrieval During Reading to Improve Word Learning and Memory,2013
https://mindmodeling.org/cogsci2013/papers/0968/index.html,"Ivan Vankov, Jeffrey Bowers",Member's Abstracts,When do PDP neural networks learn localist representations?,2013
https://mindmodeling.org/cogsci2013/papers/0969/index.html,"Thais Varzoni, C. Dominik Güss, Ricardo A. Hanel",Member's Abstracts,Cognitive Improvement after Surgical Treatment of Moyamoya Disease,2013
https://mindmodeling.org/cogsci2013/papers/0970/index.html,Tomas Veloz,Member's Abstracts,Measuring the Degrees of Separation of a group of Minds,2013
https://mindmodeling.org/cogsci2013/papers/0971/index.html,"Roy Vink, Anna Bosman, Toon Cillessen",Member's Abstracts,Synchronizing to Learn and Like,2013
https://mindmodeling.org/cogsci2013/papers/0972/index.html,"David Vinson, Drew Abney, Teenie Matlock, Rick Dale",Member's Abstracts,The Influence of Motion Language and Gaze Orientation on Spatial Memory,2013
https://mindmodeling.org/cogsci2013/papers/0973/index.html,"David Vinson, Rick Dale",Member's Abstracts,Social gaze orientation influences decision making,2013
https://mindmodeling.org/cogsci2013/papers/0974/index.html,Haley Vlach,Member's Abstracts,Recognition Memory Processes in Novel Noun Generalization,2013
https://mindmodeling.org/cogsci2013/papers/0975/index.html,"Wouter Voorspoels, Gert Storms",Member's Abstracts,Visitors from outer space: On picking up relevance in inductive reasoning,2013
https://mindmodeling.org/cogsci2013/papers/0976/index.html,"Stella Vosniadou, Despoina Lepenioti, Anna Choundala, Kalliopi Eikospendaki, Petros Papavasiliou, Emiliana Thanou",Member's Abstracts,New methods for assessing ontological and representational changes in the conceptual system of children and adults,2013
https://mindmodeling.org/cogsci2013/papers/0977/index.html,"Ullrich Wagner, Lisa Handke, Henrik Walter",Member's Abstracts,Feeling Guilt vs. Regret about Own Decisions: What are the Psychological and Neurobiological Differences?,2013
https://mindmodeling.org/cogsci2013/papers/0978/index.html,"Felix Wang, Toben Mintz",Member's Abstracts,Word Segmentation Without Statistics,2013
https://mindmodeling.org/cogsci2013/papers/0979/index.html,"Tsanyu Wang, Adam Li, Yeou-Teh Liu, Jenn-Yeu Chen",Member's Abstracts,Statistical Learning in Non-Chinese Speakers Exposed to a Sequence of Words without Spaces,2013
https://mindmodeling.org/cogsci2013/papers/0980/index.html,"Todd Wareham, Tijl Grootswagers, Iris van Rooij",Member's Abstracts,Closer than you think?: Options for efficiently approximating optimal analogies under Structure Mapping Theory,2013
https://mindmodeling.org/cogsci2013/papers/0981/index.html,"Anne S. Warlaumont, Sophia R. Hyatt",Member's Abstracts,Robust social learning to babble in a spiking neural network model,2013
https://mindmodeling.org/cogsci2013/papers/0982/index.html,"Szymon Wichary, Tomasz Smolen",Member's Abstracts,Emotion and Decision-Making: Modeling Strategy Selection,2013
https://mindmodeling.org/cogsci2013/papers/0983/index.html,"Jon Willits, Mark Seidenberg",Member's Abstracts,Television network attitudes toward political candidates implicit in lexical statistics,2013
https://mindmodeling.org/cogsci2013/papers/0984/index.html,"Simpson WL Wong, Peggy Mok, Vina W.H. Leung, Kevin Kien-Hoa Chung, Bonnie Wing-Yin Chow, Michael CW Yip",Member's Abstracts,The effect of accent on the perception of American and British English fluent speech in Chinese second language learners,2013
https://mindmodeling.org/cogsci2013/papers/0985/index.html,"Orieta H. Y. Wong, Michael C. W. Yip",Member's Abstracts,The deficits of visual encoding processes in Chinese Dyslexics,2013
https://mindmodeling.org/cogsci2013/papers/0986/index.html,"Anna Woollams, Joanna Moy, Sarah Keeble, Grzegorz Krajewski, Anna Theakston",Member's Abstracts,Inflection from form versus meaning:  Developmental and computational evidence,2013
https://mindmodeling.org/cogsci2013/papers/0987/index.html,"Jeremy Yamashiro, William Hirst",Member's Abstracts,Mnemonic convergence in a social network:,2013
https://mindmodeling.org/cogsci2013/papers/0988/index.html,"Tomohito Yamazaki, Mutsumi Imai",Member's Abstracts,How to rectify the confirmation bias in Wason(1960)'s 2-4-6 task,2013
https://mindmodeling.org/cogsci2013/papers/0989/index.html,"Meni Yeari, Paul van den Broek",Member's Abstracts,Computational modeling of inference generation during reading comprehension,2013
https://mindmodeling.org/cogsci2013/papers/0990/index.html,"Hongoak Yun, Uphong Hong, Yun-Ju Nam, Hyunjung Kim",Member's Abstracts,Argument order as an expectation trigger in Korean,2013
https://mindmodeling.org/cogsci2013/papers/0991/index.html,"Vera Zabotkina, Elena Pozdnyakova, Artemy Kotov",Member's Abstracts,Social interaction and cognition: from L. Vygotsky and M. Bakhtin tradition   to computer agents’ interactivity,2013
https://mindmodeling.org/cogsci2013/papers/0992/index.html,"Valnea Zauhar, Igor Bajšanski, Drazen Domijan",Member's Abstracts,Metacognitive Judgments in Category Learning,2013
https://mindmodeling.org/cogsci2013/papers/0993/index.html,"Corinne Zimmerman, Steve Croker",Member's Abstracts,Effects of Strategy and Rule Complexity on Multivariable Inductive Judgments,2013
https://mindmodeling.org/cogsci2013/papers/0994/index.html,"Mircea Zloteanu, Daniel Richardson",Member's Abstracts,"Difference in Single vs. Pair judgements on Deception Detection, Confidence and Bias based on the Level of Communication",2013
https://mindmodeling.org/cogsci2013/papers/0995/index.html,"Will Y. Zou, James L. McClelland",Member's Abstracts,Progressive Development of the Number Sense in a Deep Neural Network,2013
https://mindmodeling.org/cogsci2013/papers/0996/index.html,"Camila Zugarramurdi, Álvaro Cabana, Juan Valle-Lisboa",Member's Abstracts,On the different types of information stored in the lexicon and their neural bases,2013
https://mindmodeling.org/cogsci2014/papers/001/,"Josh de Leeuw, Anna Coenen, Doug Markant, Jay B. Martin, John McDonnell, Alexander Rich, Todd Gureckis",Workshops and Tutorials,"Online Experiments using jsPsych, psiTurk, and Amazon Mechanical Turk",2014
https://mindmodeling.org/cogsci2014/papers/002/,"Noah Goodman, Josh Tenenbaum",Workshops and Tutorials,"Probability, programs, and the mind: Building structured Bayesian models of cognition",2014
https://mindmodeling.org/cogsci2014/papers/003/,"Anne Cleary, James Donlon, Evan Heit, Chris Hoadley, Laura Namy, Akaysha Tang, Betty Tuller",Workshops and Tutorials,"Applying for National Science Foundation Funding in Cognitive Science: Cognition, Computation, Development, Education, and Neuroscience",2014
https://mindmodeling.org/cogsci2014/papers/004/,Eva Hudlicka,Workshops and Tutorials,Computational Modeling of Cognition-Emotion Interactions:  Relevance to Mechanisms of Affective Disorders and Therapeutic Action,2014
https://mindmodeling.org/cogsci2014/papers/005/,"Byron Wallace, Laura Kertz",Workshops and Tutorials,Can Cognitive Scientists Help Computers Recognize Irony?,2014
https://mindmodeling.org/cogsci2014/papers/006/,Daniel Mirman,Workshops and Tutorials,Growth Curve Analysis: A Hands-On Tutorial on Using Multilevel Regression to Analyze Time Course Data,2014
https://mindmodeling.org/cogsci2014/papers/007/,"Frank Ritter, Jong Kim",Workshops and Tutorials,Practical Advice on How to Run Human Behavioral Studies,2014
https://mindmodeling.org/cogsci2014/papers/008/,"Dario D. Salvucci, Michael D. Byrne, Christian Lebiere, Niels A. Taatgen, J. Gregory Trafton",Workshops and Tutorials,ACT-R Workshop,2014
https://mindmodeling.org/cogsci2014/papers/009/,Andrew Saxe,Workshops and Tutorials,Deep Learning and the Brain,2014
https://mindmodeling.org/cogsci2014/papers/010/,"Barbara Tversky, Patrick Healey, David Kirsh",Workshops and Tutorials,Cognitive Science and the Arts,2014
https://mindmodeling.org/cogsci2014/papers/011/,"Ingmar Visser, Maarten Speekenbrink",Workshops and Tutorials,Types and states: Mixture and hidden Markov models for cognitive science,2014
https://mindmodeling.org/cogsci2014/papers/012/,"Zheng Wang, Jerome Busemeyer, Jennifer Trueblood",Workshops and Tutorials,Full Day Tutorial on Quantum Models of Cognition and Decision,2014
https://mindmodeling.org/cogsci2014/papers/013/,"Andrea Bender, Sieghard Beller, Karenleigh A. Overmann, Caleb  Everett, Deanna Gagne, Marie Coppola, Stephen Chrisomalis",Symposia,The Role of Culture and Language for Numerical Cognition,2014
https://mindmodeling.org/cogsci2014/papers/014/,"Neil Cohn, David Wagner, Tom Foulsham, John Drury",Symposia,The cognition of comics: What “comics” can tell us about the mind,2014
https://mindmodeling.org/cogsci2014/papers/015/,"Judith Degen, Noah Goodman, Roni Katzir, David Barner, Albert Gatt",Symposia,Symposium: The Role of Alternatives in Pragmatic Inference,2014
https://mindmodeling.org/cogsci2014/papers/016/,"Meadhbh Foster, Mark Keane, Jeffrey Loewenstein, Phil Maguire, Rebecca Maguire, Ross May, Martin Smith-Rodden, Ivan Ash, Edward Munnich, Michael Ranney",Symposia,"Triangulating Surprise: Expectations, Uncertainty, and Making Sense",2014
https://mindmodeling.org/cogsci2014/papers/017/,"David Barner, George Alvarez, Mahesh Srinivasan, Neon Brooks, Susan Goldin-Meadow, Jessica Sullivan, Katie Wagner, Michael Frank",Symposia,"Multi-modal Symbolic Representations of Number: Everything You Ever Wanted to Know About Mental Abacus, but Were Afraid to Ask",2014
https://mindmodeling.org/cogsci2014/papers/018/,"Kevin Gluck, Vladislav Veksler, Norbou Buchler, Troy Kelley, Paul Bello, James Donlon, Alonso Vera, Bob Lee",Symposia,Computational Cognition Ideation Challenge,2014
https://mindmodeling.org/cogsci2014/papers/019/,"Wayne Gray, Ray Perez, John Lindstedt, Anna Skinner, Robin Johnson, Richard Mayer, Deanne Adams, Robert Atkinson",Symposia,Tetris as Research Paradigm: An Approach to Studying Complex Cognitive Skills,2014
https://mindmodeling.org/cogsci2014/papers/020/,"Christian Hoyos, Dedre Gentner, Theodore Bach, Andrew Meltzoff, Stella Christie, Valerie San Juan, Patricia Ganea, William Horton",Symposia,The Role of Comparison in Social Cognition,2014
https://mindmodeling.org/cogsci2014/papers/021/,"Love Bradley C., Jarecki Jana, Busemeyer Jerome R., Taatgen Niels A., Griffiths Thomas L., Jenny Mirjam",Symposia,Moot Point Process Models,2014
https://mindmodeling.org/cogsci2014/papers/022/,"Moritz Heene, James Coyne, Greg Francis, Phil Maguire, Rebecca Maguire",Symposia,Crisis in Cognitive Science? Rise of the Undead Theories,2014
https://mindmodeling.org/cogsci2014/papers/023/,"Desmond Ong, Jamil Zaki, Noah Goodman",Symposia,Understanding Affective Cognition: Frontiers in modeling reasoning about others’ emotions,2014
https://mindmodeling.org/cogsci2014/papers/024/,"David Landy, Dragan Trninic, Firat Soylu, Joselle Kehoe, Paul Fishwick",Symposia,The Implications of Embodiment for Mathematics and Computing Education,2014
https://mindmodeling.org/cogsci2014/papers/025/,"Will Bridewell, Liane Gabora, David Kirsh, Paul Thagard",Symposia,Symposium:  Creative Cognition,2014
https://mindmodeling.org/cogsci2014/papers/026/,"Katharine Tillman, Esther Walker, Tyler Marghetis, Andrea Bender & Sieghard Beller, Mahesh Srinivasan, David Barner, Julio Santiago, Benjamin Bergen & Rafael Nunez, Daniel Casasanto, Lera Boroditsky",Symposia,Origins of time: New insights into the psychological foundations of time,2014
https://mindmodeling.org/cogsci2014/papers/027/,"Dato Abashidze, Maria Nella Carminati, Pia Knoeferle",Papers,How robust is the recent event preference?,2014
https://mindmodeling.org/cogsci2014/papers/028/,"Caspar Addyman, Denis Mareschal",Papers,GAMIT-Net: Retrospective and prospective interval timing in a single neural network.,2014
https://mindmodeling.org/cogsci2014/papers/029/,"Henny Admoni, Christopher Datsikas, Brian Scassellati",Papers,Speech and Gaze Conflicts in Collaborative Human-Robot Interactions,2014
https://mindmodeling.org/cogsci2014/papers/030/,"Sheeraz Ahmad, Angela Yu",Papers,A Socially Aware Bayesian Model for Competitive Foraging,2014
https://mindmodeling.org/cogsci2014/papers/031/,"Gianluca Giorgolo, Ash Asudeh",Papers,One Semiring to Rule Them All,2014
https://mindmodeling.org/cogsci2014/papers/032/,Joseph Austerweil,Papers,Testing the psychological validity of cluster construction biases,2014
https://mindmodeling.org/cogsci2014/papers/033/,Ed Baggs,Papers,The task-oriented approach in psychology: a solution to Fodor's problem,2014
https://mindmodeling.org/cogsci2014/papers/034/,"Sven Bambach, John Franchak, David Crandall, Chen Yu",Papers,Detecting Hands in Children's Egocentric Views to Understand Embodied Attention during Social Interaction,2014
https://mindmodeling.org/cogsci2014/papers/035/,"Daniel Bartels, Oleg Urminsky, Shane Frederick",Papers,How Awareness and Valuation of the Future Jointly Shape Intertemporal Financial Decisions,2014
https://mindmodeling.org/cogsci2014/papers/036/,"James Bartolotti, Viorica Marian",Papers,Wordlikeness and Novel Word Learning,2014
https://mindmodeling.org/cogsci2014/papers/037/,Peter Baumann,Papers,Dependencies and Hierarchical Structure in Sentence Processing,2014
https://mindmodeling.org/cogsci2014/papers/038/,William Bechtel,Papers,Cognitive Biology: Surprising Model Organisms for Cognitive Science,2014
https://mindmodeling.org/cogsci2014/papers/039/,"William Bechtel, Daniel Burnston, Benjamin Sheredos, Adele Abrahamsen",Papers,Representing Time in Scientific Diagrams,2014
https://mindmodeling.org/cogsci2014/papers/040/,"Barend Beekhuizen, Afsaneh Fazly, Suzanne Stevenson",Papers,Learning Meaning without Primitives: Typology Predicts Developmental Patterns,2014
https://mindmodeling.org/cogsci2014/papers/041/,"Daniel Belenky, Michael Ringenberg, Jennifer Olsen, Vincent Aleven, Nikol Rummel",Papers,Using Dual Eye-Tracking to Evaluate Students’ Collaboration with an Intelligent Tutoring System for Elementary-Level Fractions,2014
https://mindmodeling.org/cogsci2014/papers/042/,"Leon Bergen, Noah Goodman",Papers,The strategic use of noise in pragmatic reasoning,2014
https://mindmodeling.org/cogsci2014/papers/043/,"Maxwell A. Bertolero, Maxwell A.  Bertolero, Tom L. Griffiths, Tom L. Griffiths",Papers,Is Holism A Problem For Inductive Inference? A Computational Analysis,2014
https://mindmodeling.org/cogsci2014/papers/044/,Sudeep Bhatia,Papers,Choice Deferral in Models of Preference Accumulation,2014
https://mindmodeling.org/cogsci2014/papers/045/,"Samuel Bilson, Hanako Yoshida, Thomas Hills",Papers,Language Acquisition of Bilingual Children: A Network Analysis,2014
https://mindmodeling.org/cogsci2014/papers/046/,"Eliza Bobek, Barbara Tversky",Papers,Creating Visual Explanations Improves Learning,2014
https://mindmodeling.org/cogsci2014/papers/047/,"Juergen Bohnemeyer, Katharine Donelson, Randi Tucker, Elena Benedicto, Alejandra Capistrán Garza, Alyson Eggleston, Néstor Hernández Green, María de Jesús Selene Hernández Gómez, Samuel Herrera Castro, Carolyn O'Meara",Papers,The Cultural Transmission of Spatial Cognition: Evidence from a Large-scale Study,2014
https://mindmodeling.org/cogsci2014/papers/048/,"Marjorie Rhodes, Elizabeth Baraff Bonawitz, Patrick Shafto, Annie Chen",Papers,Controlling the message: Preschoolers’ use of evidence to teach and deceive others,2014
https://mindmodeling.org/cogsci2014/papers/049/,"David Bourgin, Joshua Abbott, Tom Griffiths, Kevin Smith, Ed Vul",Papers,Empirical Evidence for Markov Chain Monte Carlo in Memory Search,2014
https://mindmodeling.org/cogsci2014/papers/050/,"David Braithwaite, Robert Goldstone",Papers,Benefits of Variation Increase with Preparation,2014
https://mindmodeling.org/cogsci2014/papers/051/,"Neil Bramley, Tobias Gerstenberg, David Lagnado",Papers,The order of things: Inferring causal structure from temporal patterns,2014
https://mindmodeling.org/cogsci2014/papers/052/,"Brendan Johns, Melody Dye, Michael Jones",Papers,The influence of contextual variability on word learning,2014
https://mindmodeling.org/cogsci2014/papers/053/,"Brendan Johns, Michael Jones, Douglas Mewhort",Papers,A continuous source reinstatement model of true and illusory recollection,2014
https://mindmodeling.org/cogsci2014/papers/054/,"Brendan Johns, Michael Jones",Papers,Generating structure from experience: The role of memory in language,2014
https://mindmodeling.org/cogsci2014/papers/055/,"Katherine Brill-Schuetz, Kara Morgan-Short",Papers,The Role of Procedural Memory in Adult Second Language Acquisition,2014
https://mindmodeling.org/cogsci2014/papers/056/,"David Broniatowski, Valerie Reyna",Papers,A Mathematical Formalization of Fuzzy Trace Theory,2014
https://mindmodeling.org/cogsci2014/papers/057/,"Carolyn Bufford, Everett Mettler, Emma Geller, Philip Kellman",Papers,The Psychophysics of Algebra Expertise:  Mathematics Perceptual Learning Interventions Produce Durable Encoding Changes,2014
https://mindmodeling.org/cogsci2014/papers/058/,"Michele Burigo, Pia Knoeferle",Papers,Keeping the eyes on a fixation point modulates how a symbolic cue orients covert attention,2014
https://mindmodeling.org/cogsci2014/papers/059/,"Lindsay Kay Butler, Timothy J. Tilbe, T. Florian Jaeger, Juergen Bohnemeyer",Papers,Order of nominal conjuncts in visual scene description depends on language,2014
https://mindmodeling.org/cogsci2014/papers/060/,"Giovanni Sirio Carmantini, Angelo Cangelosi, Andy Wills",Papers,Machine learning of visual object categorization: an application of the SUSTAIN model.,2014
https://mindmodeling.org/cogsci2014/papers/061/,"Daniel Casasanto, Kyle Jasmin, Geoffrey Brookshire, Tom Gijssels",Papers,The QWERTY Effect: How typing shapes word meanings and baby names,2014
https://mindmodeling.org/cogsci2014/papers/062/,"Sarah Cebulski, Sterling Somers",Papers,ACT-R models of a delayed match-to sample task,2014
https://mindmodeling.org/cogsci2014/papers/063/,"Trevor Cessna, Shealan McAlister, Heidi Kloos, Robert Frank",Papers,Effect of Naming on Haptic Memory in Children and Adults,2014
https://mindmodeling.org/cogsci2014/papers/064/,"Joel Chan, Christian Schunn, Steven Dow",Papers,Overreliance on conceptually far sources decreases the creativity of ideas,2014
https://mindmodeling.org/cogsci2014/papers/065/,Peter Cheng,Papers,Copying equations to assess mathematical competence: An evaluation of pause measures using graphical protocol analysis.,2014
https://mindmodeling.org/cogsci2014/papers/066/,"Eleanor Chestnut, Ellen Markman",Papers,Children’s inferences based on figure and ground thematic roles,2014
https://mindmodeling.org/cogsci2014/papers/067/,"Eric Chiu, Lillian Rigoli, Michael Spivey",Papers,Eye-tracking Investigation of Visual Search Strategies When Mediated by Language,2014
https://mindmodeling.org/cogsci2014/papers/068/,"Ben Cipollini, Garrison Cottrell",Papers,A Developmental Model of Hemispheric Asymmetry of Spatial Frequencies.,2014
https://mindmodeling.org/cogsci2014/papers/069/,"Anna Coenen, Bob Rehder, Todd Gureckis",Papers,Decisions to intervene on causal systems are adaptively selected,2014
https://mindmodeling.org/cogsci2014/papers/070/,"Neil Cohn, Stephen Maher",Papers,Comprehending action in depicted paths: Evidence from the cognition of motion lines in visual narratives,2014
https://mindmodeling.org/cogsci2014/papers/071/,"Kensy Cooperrider, Rafael Nunez, James Slotta",Papers,The Protean Pointing Gesture: Variation in a Building Block of Human Communication,2014
https://mindmodeling.org/cogsci2014/papers/072/,"Fintan Costello, Travis Mathison",Papers,On fallacies and normative reasoning:  when people's judgements follow probability theory.,2014
https://mindmodeling.org/cogsci2014/papers/073/,"Gregory Cox, Richard Shiffrin",Papers,Linking Memory Models and Decision Models: Insights on Frequency and Speed/Accuracy Trade-off,2014
https://mindmodeling.org/cogsci2014/papers/074/,"Patrick Cravalho, Bradley Morris, Christopher Was, Amy Masnick",Papers,Individuation vs. Aggregation Strategies for Processing Number Sets,2014
https://mindmodeling.org/cogsci2014/papers/075/,"Kevin Darby, Vladimir Sloutsky",Papers,The Cost of Learning: Interference Effects on Early Learning and Memory,2014
https://mindmodeling.org/cogsci2014/papers/076/,"Juanma de la Fuente, Daniel Casasanto, Julio Santiago",Papers,Observed motor actions affect valence judgments,2014
https://mindmodeling.org/cogsci2014/papers/077/,"Joshua de Leeuw, Janet Andrews, Ken Livingston",Papers,Learned Visual Categorical Perception Effects Depend on Method of Assessment and Stimulus Discriminability,2014
https://mindmodeling.org/cogsci2014/papers/078/,"Judith Degen, Noah Goodman",Papers,Lost your marbles? The puzzle of dependent measures in experimental pragmatics,2014
https://mindmodeling.org/cogsci2014/papers/079/,"Heiner Drenhaus, Vera Demberg, Judith Koehne, Francesca Delogu",Papers,Incremental and predictive discourse processing based on causal and concessive discourse markers: ERP studies on German and English,2014
https://mindmodeling.org/cogsci2014/papers/080/,"Yann Desalle, Bruno Gaume, Karine Duvignau, Hintat Cheung, Shu-Kai Hsieh, Pierre Magistry, Jean-Luc Nespoulous",Papers,"Skillex, an action labelling efficiency score: the case for French and Mandarin",2014
https://mindmodeling.org/cogsci2014/papers/081/,"Jacob Dink, Lance Rips",Papers,Purpose-Based Thinking Affects Belief in the Existence of Everyday Objects,2014
https://mindmodeling.org/cogsci2014/papers/082/,"Sarah Dolscheid, Roel M, Willems, Peter Hagoort, Daniel Casasanto",Papers,The relation of space and musical pitch in the brain,2014
https://mindmodeling.org/cogsci2014/papers/083/,"Renato Duarte, Peggy Series, Abigail Morrison",Papers,Self-Organized Artificial Grammar Learning in Spiking Neural Networks,2014
https://mindmodeling.org/cogsci2014/papers/084/,"Ben Dunn, Yuki Kamide, Christoph Scheepers",Papers,Hearing “moon” and looking up: Word-related spatial associations facilitate saccades to congruent locations,2014
https://mindmodeling.org/cogsci2014/papers/085/,"Baxter Eaves, Patrick Shafto",Papers,Order effects in learning relational structures,2014
https://mindmodeling.org/cogsci2014/papers/086/,"Brian Edwards, Joseph Williams, Dedre Gentner, Tania Lombrozo",Papers,Effects of Comparison and Explanation on Analogical Transfer,2014
https://mindmodeling.org/cogsci2014/papers/087/,"Christine Engelmann, Udo Hahn",Papers,An Empirically Grounded Approach to Extend the Linguistic Coverage and Lexical Diversity of Verbal Probabilities,2014
https://mindmodeling.org/cogsci2014/papers/088/,"Lucy Erickson, Erik Thiessen, Karrie Godwin, John Dickerson, Anna Fisher",Papers,Endogenously- but not Exogenously-driven Selective Sustained Attention is Related to Learning in a Classroom-like Setting in Kindergarten Children,2014
https://mindmodeling.org/cogsci2014/papers/089/,"Raquel Fernandez, Robert Grimm",Papers,Quantifying Categorical and Conceptual Convergence in Child-Adult Dialogue,2014
https://mindmodeling.org/cogsci2014/papers/090/,"Abdellah Fourtassi, Ewan Dunbar, Emmanuel Dupoux",Papers,Self-Consistency as an Inductive Bias in Early Language Acquisition,2014
https://mindmodeling.org/cogsci2014/papers/091/,"Elizabeth Fox, Joseph Glavan, Joseph Houpt",Papers,Evaluation of Cognitive Processing in Redundant Audio-Visual Signals,2014
https://mindmodeling.org/cogsci2014/papers/092/,Michael Frank,Papers,Modeling the dynamics of classroom education using teaching games,2014
https://mindmodeling.org/cogsci2014/papers/093/,Michael Franke,Papers,Typical use of quantifiers: A probabilistic speaker model,2014
https://mindmodeling.org/cogsci2014/papers/094/,Joachim Funke,Papers,Problem Solving: What are the Important Questions?,2014
https://mindmodeling.org/cogsci2014/papers/095/,"Courtney Chrusch, Liane Gabora",Papers,A Tentative Role for FOXP2 in the Evolution of Dual Processing Modes and Generative Abilities,2014
https://mindmodeling.org/cogsci2014/papers/096/,"Timothy Gann, Teenie Matlock",Papers,The Semantics of Climate Change and Global Warming,2014
https://mindmodeling.org/cogsci2014/papers/097/,"Jie Gao, James Corter",Papers,Effects of Problem Schema on Successful Maximizing in Repeated Choices,2014
https://mindmodeling.org/cogsci2014/papers/098/,"Samuel Gershman, Noah Goodman",Papers,Amortized Inference in Probabilistic Reasoning,2014
https://mindmodeling.org/cogsci2014/papers/099/,"Tobias Gerstenberg, Noah Goodman, David Lagnado, Josh Tenenbaum",Papers,From counterfactual simulation to causal judgment,2014
https://mindmodeling.org/cogsci2014/papers/100/,"Logan Gittelson, Niels Taatgen",Papers,Transferring Primitive Elements of Skill Within and Between Tasks,2014
https://mindmodeling.org/cogsci2014/papers/101/,"Yannick Glady, Bob French, Jean-Pierre Thibaut",Papers,Adults' Eye Tracking Search Profiles and Analogy Difficulty,2014
https://mindmodeling.org/cogsci2014/papers/102/,"Karrie Godwin, Anna Fisher",Papers,"Selective Sustained Attention, the Visual Environment, and Learning in Kindergarten-age Children: Preliminary Results of an Individual Difference Study",2014
https://mindmodeling.org/cogsci2014/papers/103/,"Yan Gu, Lisette Mol, Marieke Hoetjes, Marc Swerts",Papers,Does Language Shape the Production and Perception of Gestures?A Study on late Chinese-English Bilinguals’ Conceptions about Time,2014
https://mindmodeling.org/cogsci2014/papers/104/,"Maime Guan, Michael Lee, Andy Silva",Papers,Threshold Models of Human Decision Making on Optimal Stopping Problems in Different Environments,2014
https://mindmodeling.org/cogsci2014/papers/105/,"Hyowon Gweon, Veronica Chu, Laura Schulz",Papers,To give a fish or to teach how to fish?  Children weigh costs and benefits in considering what information to transmit.,2014
https://mindmodeling.org/cogsci2014/papers/106/,"Hyowon Gweon, Patrick Shafto, Laura Schulz",Papers,Children consider prior knowledge and the cost of information  both in learning from and teaching others,2014
https://mindmodeling.org/cogsci2014/papers/107/,"Aaron Hamer, Leonidas Doumas",Papers,The Availability Heuristic in a Symbolic-Connectionist Architecture,2014
https://mindmodeling.org/cogsci2014/papers/108/,"Jessica Hamrick, Tom Griffiths",Papers,What to simulate? Inferring the right direction for mental rotation,2014
https://mindmodeling.org/cogsci2014/papers/109/,"Steven Stenberg Hansen, Cameron Ross Lloyd McKenzie, James L. McClelland",Papers,Two Plus Three Is Five: Discovering Efficient Addition Strategies without Metacognition,2014
https://mindmodeling.org/cogsci2014/papers/110/,"Emi Hasuo, Emilie Gontier, Takako Mitsudo, Yoshitaka Nakajima, Shozo Tobimatsu, Simon Grondin",Papers,An Electrophysiological Study on Intra- and Inter-modal Duration Discrimination: Effects of Performance Level,2014
https://mindmodeling.org/cogsci2014/papers/111/,"Guy Hawkins, Adrian Camilleri, Andrew Heathcote, Ben Newell, Scott Brown",Papers,Modeling probability knowledge and choice in decisions from experience,2014
https://mindmodeling.org/cogsci2014/papers/112/,"Andrew Heathcote, Ami Eidels, Joseph Houpt, James Coleman, Jason Watson, David Strayer",Papers,Multitasking in Working Memory,2014
https://mindmodeling.org/cogsci2014/papers/113/,"Andrew Hendrickson, Amy Perfors, Daniel Navarro",Papers,Adaptive information source selection during hypothesis testing,2014
